name,address,id,builder,sqft,lights,covered,url,elements,pinimage,photos,latitude,longitude,group
Talent Skatepark,"135 John St, Talent, OR 97540, US",talentOR,N/A,"11,627.09 ft²",No,No,http://www.northwestskater.com/talent.html,Concrete Skatepark.,skateparkpin,OREGONtalent1.jpg OREGONtalent2.jpg OREGONtalent3.jpg OREGONtalent4.jpg OREGONtalent5.jpg,42.243572,-122.788649,OR
Tallahassee Skatepark,"2604 Jackson Bluff Rd, Tallahassee, FL 32304, US",tallahassee,Team Pain,"24,500sqft.",N/A,N/A,https://teampain.com/projects/tallahasse-skatepark/,Concrete Skatepark.,teampainpin,tallahassee01.jpg tallahassee02.jpg,30.43574354,-84.33463993,FL
"Tallahassee, FL","810 Famu Wy, Tallahassee, FL 32310, US",tallahassee2,Team Pain,"20,000sqft.",N/A,N/A,https://teampain.com/projects/tallahassee-fl/,Concrete Skatepark.,teampainpin,tallahasseedragon01.jpg tallahasseedragon02.jpg tallahasseedragon03.jpg,30.43228306,-84.29482659,FL
"Tampa, Fl – Perry Harvey Park","1210 E Kay St, Tampa, FL 33602, US",tampafl,Team Pain,"17,000sqft.",N/A,N/A,https://teampain.com/projects/tampa-fl-perry-harvey-park/,Concrete Skatepark.,teampainpin,tampa01.jpg,27.95780121,-82.45476497,FL
Tårnby Skatepark,"Gemmas Alle 41, 2770 Kastrup, Denmark",Tårnby SkateparkDK,FSR,1250 m²,N/A,N/A,https://fsrbeton.dk/projekter/tarnby/,Concrete Skatepark.,fsrbetonpin,tarnbyfsr01.jpg,55.62964934,12.60861282,DK
"TAYLOR, TEXAS SKATEPARK","326 Porter St, Taylor, TX 76574, US",TAYLORTEXASSKATEPARK,Evergreen.,"15,076.88 ft²",No,No,https://www.evergreenskateparks.com/taylor-texas-skatepark,N/A,evergreenpin,taylortxeg01.jpg,30.57009587,-97.40823437,TX
Team Gushue Skatepark Mount Pearl,"107 Smallwood Dr, Mount Pearl, NL A1N 1B2, Canada",teamgushueskateparkmountpearl,Newline,"9,016.74 ft²",N/A,N/A,http://www.newlineskateparks.com/project/mount-pearl-skatepark/,Concrete,newlinepin,teamgushueskateparkmountpearl.jpg,47.51486893,-52.79846614,NL
Theas Park,"417 Dock St, Tacoma, WA 98402, US",theas,N/A,"8,315.03 ft²",No,No,http://www.northwestskater.com/tacomatheapark.html,Small Skatespot.,skateparkpin,theas.jpg theas2.jpg,47.261744,-122.439633,WA
"The Library, Boulder","Sterling Cir & Valmont Rd, Boulder, CO 80301, US",TheLibraryBoulder,Evergreen.,"12,105.54 ft²",No,No,https://www.evergreenskateparks.com/library-boulder-colorado,N/A,evergreenpin,libraryeg01.jpg,40.03003562,-105.230698,CO
The Pit RIP,"1003 S 11th St, Tacoma, WA 98405, US",thepitWA,DIY.,"3,491sqft.",No,No,https://www.instagram.com/thepit_diy/?hl=en,"Tacoma DIY spot. Quarter pipes, a pocket, a pyramid, a doorway, a ledge… work in progress, but skateable now!",diyparkpin,pit01.jpg pit02.jpg pit03.jpg pit04.jpg pit05.jpg pit06.jpg pit07.jpg,47.25229028,-122.4508653,WA
The Plaza At The Forks Winnipeg,"55 Israel Asper Way, Winnipeg, MB R3B 0M3, Canada",theplazaattheforkswinnipeg,Newline,"45,123.66 ft²",N/A,N/A,http://www.newlineskateparks.com/project/plaza-at-the-forks-winnipeg-mn/,Concrete,newlinepin,theplazaattheforkswinnipeg.jpg,49.8892829,-97.130716,MN
THE SUMMIT BECHTEL RESERVE,"WV92+CX, Glen Jean, WV 25901, US",THESUMMITBECHTELRESERVE,Spohn Ranch,"400,000+ ft²",N/A,N/A,https://www.spohnranch.com/portfolio/summit-bechtel-reserve/,concrete park,spohnranchpin,THESUMMITBECHTELRESERVE01.jpg THESUMMITBECHTELRESERVE02.jpg,37.91859825,-81.14761602,WV
Thomas Haney Youth Park Maple Ridge,"23000 116 Ave, Maple Ridge, BC V2X 0T8, Canada",thomashaneyyouthparkmapleridge,Newline,"18,493.30 ft²",N/A,N/A,http://www.newlineskateparks.com/project/thomas-haney-youth-park/,Concrete,newlinepin,thomashaneyyouthparkmapleridge.jpg,49.21234863,-122.5830157,BC
THOMPSON PARK SKATEPARK,"Thompson City Park, 602 W 2nd St, The Dalles, OR 97058, US",THOMPSONPARKSKATEPARK,Spohn Ranch,"7,500 ft²",N/A,N/A,https://www.spohnranch.com/portfolio/thompson-park-skatepark/,concrete park,spohnranchpin,THOMPSONPARKSKATEPARK01.jpg THOMPSONPARKSKATEPARK02.jpg THOMPSONPARKSKATEPARK03.jpg THOMPSONPARKSKATEPARK04.jpg THOMPSONPARKSKATEPARK05.jpg,45.60530236,-121.1918053,OR
"Thornton, CO","2211 Eppinger Blvd, Thornton, CO 80229, US",thornton,Team Pain,"22,000sqft.",N/A,N/A,https://teampain.com/projects/thornton-co/,Concrete Skatepark.,teampainpin,thornton01.jpg,39.86766041,-104.9582195,CO
Three Musketears Skatepark Acton,"415 Queen St, Acton, ON L7J 2L8, Canada",threemusketearsskateparkacton,Newline,"14,833.30 ft²",N/A,N/A,http://www.newlineskateparks.com/project/three-musketears-skatepark/,Concrete,newlinepin,threemusketearsskateparkacton.jpg,43.64221258,-80.02704589,ON
8Th Street Skatepark Toronto,"Eighth Street Park, 160 Eighth St, Toronto, ON M8V, Canada",thstreetskateparktoronto,Newline,"14,831.58 ft²",N/A,N/A,http://www.newlineskateparks.com/project/8th-street-skatepark/,Concrete,newlinepin,thstreetskateparktoronto.jpg,43.60257657,-79.50797512,ON
"Thunder Park, Blackfeet Reservation","7 Starr School Rd, Browning, MT 59417, US",thunderMT,Evergreen.,"18,083.11 ft²",No,No,https://www.evergreenskateparks.com/thunder-park-browning-montana,Evergreen style flow.,evergreenpin,thunder01.png thunder02.png thunder03.png,48.57230463,-113.016856,MT
"THUNDER PARK - BROWNING, MONTANA","4 Henry Rd, Browning, MT 59417, US",THUNDERPARK-BROWNINGMONTANA,Evergreen.,"17,947.86 ft²",No,No,https://www.evergreenskateparks.com/thunder-park-browning-montana,N/A,evergreenpin,browningeg01.jpg,48.57226834,-113.016804,MT
Thyborøn Skatepark,"Vesterhavsgade 96, 7680 Thyborøn, Denmark",Thyborøn SkateparkDK,FSR,1100 m²,N/A,N/A,https://fsrbeton.dk/projekter/thyboron/,Concrete Skatepark.,fsrbetonpin,thyboronfsr01.jpg,56.70257583,8.209562846,DK
Tigard Skatepark,"13125 SW Hall Blvd, Portland, OR 97223, US",tigardOR,Dreamland.,"15,000sqft.",No,No,http://www.northwestskater.com/tigard.html,Concrete Skatepark.,dreamlandpin,OREGONtigard1.jpg OREGONtigard2.jpg OREGONtigard3.jpg OREGONtigard4.jpg,45.425638,-122.766163,OR
TILLAMOOK SKATEPARK,"Goodspeed Park, 2800 3rd St, Tillamook, OR 97141, US",TILLAMOOKSKATEPARK,Spohn Ranch,"6,500 ft²",NO,N/A,https://www.spohnranch.com/portfolio/tillamook-skatepark/,concrete park,spohnranchpin,TILLAMOOKSKATEPARK01.jpg TILLAMOOKSKATEPARK02.jpg TILLAMOOKSKATEPARK03.jpg,45.45635046,-123.8336113,OR
Tofino Youth Park Tofino,"375 Campbell St, Tofino, BC V0R 2Z0, Canada",tofinoyouthparktofino,Newline,"14,143.01 ft²",N/A,N/A,http://www.newlineskateparks.com/project/tofino-youth-park/,Concrete,newlinepin,tofinoyouthparktofino.jpg,49.1519905,-125.9050973,BC
Toledo Skatepark,"598 S 6th St, Toledo, WA 98591, US",toledo,Grindline.,"7,300sqft.",No,No,https://www.grindline.com/map/,Concrete Skatepark.,grindlinepin,toledo.jpg toledo2.jpg,46.437534,-122.852424,WA
Toledo Skatepark,"835 NW A St, Toledo, OR 97391, US",toledoOR,N/A,"10,284.71 ft²",No,No,http://www.northwestskater.com/toledo.html,Concrete Skatepark.,othergoodparkpin,OREGONtoledo1.jpg OREGONtoledo2.jpg OREGONtoledo3.jpg OREGONtoledo4.jpg,44.625387,-123.939811,OR
TOMS RIVER SKATEPARK,"1545 N Bay Ave, Toms River, NJ 08753, US",TOMSRIVERSKATEPARK,Spohn Ranch,"7,000 ft²",N/A,N/A,https://www.spohnranch.com/portfolio/toms-river-skatepark/,concrete park,spohnranchpin,TOMSRIVERSKATEPARK01.jpg TOMSRIVERSKATEPARK02.jpg TOMSRIVERSKATEPARK03.jpg,39.98877414,-74.18432366,NJ
Tonasket Skatepark,"98 5 W Railroad Ave, Tonasket, WA 98855, US",tonasket,N/A,"3,901.76 ft²",No,No,http://www.northwestskater.com/tonasket.html,Concrete Skatepark,othergoodparkpin,tonasket.jpg tonasket2.jpg tonasket3.jpg tonasket4.jpg,48.703224,-119.44756,WA
Tønder Skatepark,"Sønderlandevej 4, 6270 Tønder, Denmark",Tønder SkateparkDK,FSR,620 m²,N/A,N/A,https://fsrbeton.dk/projekter/tonder/,Concrete Skatepark.,fsrbetonpin,toender01.jpg,54.9351063,8.874877366,DK
"TownPark-Telluride,CO","500 E Colorado Ave, Telluride, CO 81435, US",TownPark-TellurideCO,Grindline,"10,000sqft.",N/A,Yes,https://www.grindline.com/map/,Concrete Skatepark.,grindlinepin,telluride01.jpg,37.93468184,-107.8082818,CO
Trail Skatepark Trail,"1188 Columbia Ave, Trail, BC V1R 1J2, Canada",trailskateparktrail,Newline,"9,572.97 ft²",N/A,N/A,http://www.newlineskateparks.com/project/trail-skatepark/,Concrete,newlinepin,trailskateparktrail.jpg,49.1031122,-117.7083315,BC
"TrinidadSkatepark-Trinidad,CO","Beshoar Ave, Trinidad, CO 81082, US",TrinidadSkatepark-TrinidadCO,Grindline,"14,000sqft.",N/A,N/A,https://www.grindline.com/map/,Concrete Skatepark.,grindlinepin,trinidad01.jpg,37.15902603,-104.5059541,CO
Trois-Rivières Skatepark Trois-Rivières,"585 Rue de Callières, Trois-Rivières, QC G8W 1M8, Canada",troisrivieresskateparktroisrivieres,Newline,"8,911.43 ft²",N/A,N/A,http://www.newlineskateparks.com/project/trois-rivieres-skatepark/,Concrete,newlinepin,troisrivieresskateparktroisrivieres.jpg,46.37879232,-72.56001138,QC
Tualatin Skatepark,"8515 SW Tualatin Rd, Tualatin, OR 97062, US",tualatinOR,N/A,"9,982.41 ft²",No,No,http://www.northwestskater.com/tualatinor.html,Concrete Skatepark.,skateparkpin,OREGONtualatin1.jpg OREGONtualatin2.jpg,45.386053,-122.763788,OR
"TubaCitySkatepark-TubaCity,AZ","1535 Tuba City Spur, Tuba City, AZ 86045, US",TubaCitySkatepark-TubaCityAZ,Grindline,"11,000sqft.",N/A,N/A,https://www.grindline.com/map/,Concrete Skatepark.,grindlinepin,tubacity01.jpg,36.12831671,-111.2398687,AZ
Tulalip Skatepark,"6710 Totem Beach Rd, Marysville, WA 98271, US",tulalip,Grindline.,"15,637.10 ft²",No,No,http://northwestskater.com/tulalipwa.html,Concrete Skatepark.,grindlinepin,tulalip.jpg tulalip2.jpg tulalip3.jpg tulalip4.jpg,48.055485,-122.272079,WA
TUSTIN SKATEPARK,"42 Lansdowne Rd, Tustin, CA 92780, US",TUSTINSKATEPARK,Spohn Ranch,"12,000 ft²",N/A,N/A,https://www.spohnranch.com/portfolio/tustin-skatepark/,concrete park,spohnranchpin,TUSTINSKATEPARK01.jpg TUSTINSKATEPARK02.jpg TUSTINSKATEPARK03.jpg,33.71697689,-117.8289762,CA
Tversted Skatepark,"Østervej 8, 9881 Bindslev, Denmark",Tversted SkateparkDK,FSR,260 m²,N/A,N/A,https://fsrbeton.dk/projekter/tversted/,Concrete Skatepark.,fsrbetonpin,tverstedfsr01.jpg,57.58618709,10.18931346,DK
Twin Falls Skatepark,"1545 Harmon Park Ave, Twin Falls, ID 83301, US",twinfallsID,N/A,"9,018.27 ft²",No,No,http://www.northwestskater.com/tfalls.html,Small flow bowl with sparse street elements.,skateparkpin,IDAHOtwinfalls2.jpg IDAHOtwinfalls3.jpg IDAHOtwinfalls4.jpg IDAHOtwinfalls.jpg,42.553762,-114.452142,ID
Ubc Public Campus Skatepark Vancouver,"Osborne Centre, 6108 Thunderbird Blvd, Vancouver, BC V6T 1Z3, Canada",ubcpubliccampusskateparkvancouver,Newline,"7,218.57 ft²",N/A,N/A,http://www.newlineskateparks.com/project/university-of-british-columbia-skatepark/,Concrete,newlinepin,ubcpubliccampusskateparkvancouver.jpg,49.2607945,-123.2445082,BC
Ukee Rainforest Bowl Ucluelet,"500 Matterson Dr, Ucluelet, BC V0R 3A0, Canada",ukeerainforestbowlucluelet,Newline,"10,538.56 ft²",N/A,N/A,http://www.newlineskateparks.com/project/ukee-rainforest-bowl/,Concrete,newlinepin,ukeerainforestbowlucluelet.jpg,48.93853374,-125.549433,BC
Ullerslev Skatepark,"Skolevej 2, 5540 Ullerslev, Denmark",Ullerslev SkateparkDK,FSR,360 m²,N/A,N/A,https://fsrbeton.dk/projekter/ullerslev/,Concrete Skatepark.,fsrbetonpin,ullerslevfsr01.jpg,55.35945076,10.67063185,DK
Ulysses Skate Park,"1181 Ulysses St, Golden, CO 80401, US",ulysses,Team Pain,"21,500sqft.",N/A,N/A,https://teampain.com/projects/golden-co/,Concrete Skatepark.,teampainpin,ulysses01.jpg ulysses02.jpg ulysses03.jpg,39.73679985,-105.1960677,CO
Umea Youth Park Umea,"Västra Strandgatan 2, 903 25 Umeå, Sweden",umeayouthparkumea,Newline,"18,063.36 ft²",N/A,N/A,http://www.newlineskateparks.com/project/umea-youth-park/,Concrete,newlinepin,umeayouthparkumea.jpg,63.82557663,20.2536643,SE
Under Broen Skatepark,"Banevingen 14B, 2200 København, Denmark",Under Broen SkateparkDK,FSR,450 m²,N/A,N/A,https://fsrbeton.dk/projekter/under-broen/,Concrete Skatepark.,fsrbetonpin,underbroenfsr01.jpg,55.70624422,12.54234785,DK
UNION CITY SKATEPARK,"Union City Ballpark, Roosevelt Hwy @, Dixie Lake Rd, Union City, GA 30291, US",UNIONCITYSKATEPARK,Spohn Ranch,"4,000 ft²",N/A,N/A,https://www.spohnranch.com/portfolio/union-city-skatepark/,concrete park,spohnranchpin,UNIONCITYSKATEPARK01.jpg UNIONCITYSKATEPARK02.jpg UNIONCITYSKATEPARK03.jpg UNIONCITYSKATEPARK04.jpg,33.5841154,-84.54983559,GA
UNITY PARK SKATEPARK,"246 Peaceful Ln, Ivins, UT 84738, US",UNITYPARKSKATEPARK,Spohn Ranch,"8,000 ft²",N/A,N/A,https://www.spohnranch.com/portfolio/unity-park-skatepark/,concrete park,spohnranchpin,UNITYPARKSKATEPARK01.jpg UNITYPARKSKATEPARK02.jpg,37.16120282,-113.6843096,UT
University Place Skatepark,"7250 Cirque Dr W, Tacoma, WA 98467, US",universityplace,N/A,"22,605.49 ft²",Lights.,No,http://www.northwestskater.com/universityplace.html,Concrete Skatepark.,skateparklightspin,universityplace.jpg universityplace2.jpg,47.213171,-122.534533,WA
UTERO INDIAN SKATEPARK,"Skatepark, 7123 E 450 N, Fort Duchesne, UT 84026, US",UTEROINDIANSKATEPARK,Spohn Ranch,"6,000 ft²",N/A,N/A,https://www.spohnranch.com/portfolio/utero-indian-skatepark/,concrete park,spohnranchpin,UTEROINDIANSKATEPARK01.jpg UTEROINDIANSKATEPARK02.jpg UTEROINDIANSKATEPARK03.jpg,40.30436515,-109.8635582,UT
UVALDE SKATEPARK,"407 E Garden St, Uvalde, TX 78801, US",UVALDESKATEPARK,Spohn Ranch,"5,000 ft²",N/A,N/A,https://www.spohnranch.com/portfolio/uvalde-skatepark/,concrete park,spohnranchpin,UVALDESKATEPARK01.jpg UVALDESKATEPARK02.jpg,29.21012963,-99.7802671,TX
Valleyview Skatepark Valleyview,"4406 54 Ave, Valleyview, AB T0H 3N0, Canada",valleyviewskateparkvalleyview,Newline,"5,264.23 ft²",N/A,N/A,http://www.newlineskateparks.com/project/1413/,Concrete,newlinepin,valleyviewskateparkvalleyview.jpg,55.07284205,-117.2682801,AB
"VALMONT, BOULDER, COLORADO","Sterling Cir & Valmont Rd, Boulder, CO 80301, US",VALMONTBOULDERCOLORADO,Evergreen.,"12,897.06 ft²",No,No,https://www.evergreenskateparks.com/valmont-boulder-colorado,N/A,evergreenpin,valmonteg01.jpg,40.03007399,-105.2306145,CO
Vancouver Skatepark,"NE 18th St & NE 164th Ave, Vancouver, WA 98684, US",vancouver,Grindline,"12,117.73 ft²",No,No,https://www.grindline.com/map/,Concrete Skatepark,grindlinepin,vancouver.jpg vancouver2.jpg vancouver3.jpg vancouver4.jpg,45.634481,-122.502647,WA
Vancouver Downtown Skatepark,"2401 E 4th Plain Blvd, Vancouver, WA 98661, US",vancouverdowntown,N/A,"10,623.87 ft²",No,No,http://www.northwestskater.com/vancouverdt.html,Concrete Skatepark,skateparkpin,vancouverdowntown.jpg vancouverdowntown2.jpg vancouverdowntown3.jpg,45.637035,-122.645406,WA
Vancouver Skate Plaza Vancvouver,"Union St & Quebec St, Vancouver, BC V6A 4E7, Canada",vancouverskateplazavancvouver,Newline,"17,479.56 ft²",N/A,N/A,http://www.newlineskateparks.com/project/downtown-vancouver-skate-plaza/,Concrete,newlinepin,vancouverskateplazavancvouver.jpg,49.2772882,-123.1024551,BC
Vandergriff Skatepark Arlington,"2800 S Center St, Arlington, TX 76014, US",vandergriffskateparkarlington,Newline,"20,171.23 ft²",N/A,N/A,http://www.newlineskateparks.com/project/vandergriff-skatepark/,Concrete,newlinepin,vandergriffskateparkarlington.jpg,32.69878629,-97.11066301,TX
Vanderhoof Skatepark Vanderhoof,"390 Columbia St E, Vanderhoof, BC V0J 3A0, Canada",vanderhoofskateparkvanderhoof,Newline,"7,484.27 ft²",N/A,N/A,http://www.newlineskateparks.com/project/vanderhoof-skatepark/,Concrete,newlinepin,vanderhoofskateparkvanderhoof.jpg,54.01563645,-123.9985715,BC
Vanløse Skatepark,"Jyllingevej 38, 2720 København, Denmark",vanloseDK,N/A,"4,558.91 ft² (423.54 m²)",Lights.,No,http://skateparks.dk/kobenhavn/vanlose-skatepark/,Small street elements including isosceles pyramid.,skateparklightspin,DKvanloese1.jpg DKvanloese2.jpg DKvanloese3.jpg DKvanloese4.jpg DKvanloese5.jpg,55.692641,12.486762,DK
Varde Skatepark,"Stålværksvej 13A, 6800 Varde, Denmark",Varde SkateparkDK,FSR,450 m²,N/A,N/A,https://fsrbeton.dk/projekter/varde/,Concrete Skatepark.,fsrbetonpin,vardefsr01.jpg,55.62170833,8.472269813,DK
Vashon Island Skatepark - bowl,"10500 SW 228th St, Vashon, WA 98070, US",vashonisland,Grindline.,"3,000sqft.",No,No,https://www.grindline.com/map/,Grindline bowl.,grindlinepin,vashon.jpg vashon2.jpg,47.400831,-122.468572,WA
Vashon Island Skatepark - indoor,"10500 SW 228th St, Vashon, WA 98070, US",vashonislandindoor,N/A,"2,639.02 ft²",Lights.,Covered.,http://vashonparks.org/indoor-skate-park,Covered indoor wood ramps with mini and street elements.,woodparklightspin,vashonindoor1.jpg vashonindoor2.jpg,47.400778,-122.46885,WA
Vashon Island Skatepark - pump track,"10500 SW 228th St, Vashon, WA 98070, US",Vashonislandpump,Grindline.,"7,000sqft.",No,No,https://www.grindline.com/map/,Pump track with 4 corner quarters and small street section.,grindlinepin,vashonpump44.jpg vashonpump48.jpg vashonpump52.jpg vashonpump56.jpg vashonpump60.jpg vashonpump45.jpg vashonpump49.jpg vashonpump53.jpg vashonpump57.jpg vashonpump61.jpg vashonpump46.jpg vashonpump50.jpg vashonpump54.jpg vashonpump58.jpg vashonpump47.jpg vashonpump51.jpg vashonpump55.jpg vashonpump59.jpg,47.40106122,-122.4687052,WA
Vaxjo Skateboard Park Vaxjo,"Liedbergsgatan 51, 352 32 Växjö, Sweden",vaxjoskateboardparkvaxjo,Newline,"11,480.41 ft²",N/A,N/A,http://www.newlineskateparks.com/project/vaxjo-skateboard-park/,Concrete,newlinepin,vaxjoskateboardparkvaxjo.jpg,56.88497897,14.8012317,SE
Veneta Skatepark,"Territorial Hwy & E Hunter Rd, Veneta, OR 97487, US",venetaOR,N/A,"9,484.74 ft²",No,No,http://www.northwestskater.com/veneta.html,Concrete Skatepark.,skateparkpin,OREGONveneta1.jpg OREGONveneta2.jpg,44.048437,-123.351985,OR
Venice Beach Skatepark,"Ocean Front Walk, Los Angeles, CA 90291, US",veniceCA,N/A,"25,338sqft.",No,No,https://northwestskater.com/venice.html,"Two big bowls with pool coping, a street section, and a snake run/flow bowl.",othergoodparkpin,veniceca01.jpg veniceca02.jpg veniceca03.jpg veniceca04.jpg veniceca05.jpg,33.9871642,-118.4755178,CA
"VERNON HILLS, ILLINOIS SKATEPARK","538 Atrium Dr, Vernon Hills, IL 60061, US",VERNONHILLSILLINOISSKATEPARK,Evergreen.,"6,655.62 ft²",No,No,https://www.evergreenskateparks.com/vernon-hills-illinois-skatepark,N/A,evergreenpin,vernonhillseg01.jpg,42.2362213,-87.96868861,IL
"Veterans Skatepark - Manassas, VA","14300 Veterans Dr, Woodbridge, VA 22191, US",verteransva,artisan,"17,000sqft.",no,no,https://www.artisanskateparks.com/rust,Concrete,artisanpin,veteransva01.jpg veteransva02.jpg,38.64132089,-77.24982111,VA
Vic West Youth Park Victoria,"250 Esquimalt Rd, Victoria, BC V9A 3K9, Canada",vicwestyouthparkvictoria,Newline,"28,995.85 ft²",N/A,N/A,http://www.newlineskateparks.com/project/vic-west-youth-park/,Concrete,newlinepin,vicwestyouthparkvictoria.jpg,48.4307503,-123.3819482,BC
"VILLA PARK, ILLINOIS SKATEPARK","331 N Addison Rd, Villa Park, IL 60181, US",VILLAPARKILLINOISSKATEPARK,Evergreen.,"7,401.19 ft²",No,No,https://www.evergreenskateparks.com/villa-park-illinois-skatepark,N/A,evergreenpin,villaparkeg01.jpg,41.89559915,-87.98821912,IL
"Virginia Beach, VA","5709 Providence Rd, Virginia Beach, VA 23464, US",virginabeach,Team Pain,"30,000sqft.",N/A,N/A,https://teampain.com/projects/virginia-beach-va/,Concrete Skatepark.,teampainpin,virginiabeach01.jpg,36.81209083,-76.19307336,VA
Vogel Creek Skate Spot Houston,"7419 Crisp Wood Ln, Houston, TX 77086, US",vogelcreekskatespothouston,Newline,"2,542.29 ft²",N/A,N/A,http://www.newlineskateparks.com/project/vogel-creek-skate-spot/,Concrete,newlinepin,vogelcreekskatespothouston.jpg,29.91673906,-95.50074609,TX
Waldport Skatepark,"S Crestline Dr & SE Salmon St, Waldport, OR 97394, US",waldportOR,N/A,"5,800.44 ft²",No,No,http://www.northwestskater.com/waldport.html,Concrete Skatepark.,othergoodparkpin,OREGONwaldport1.jpg OREGONwaldport2.jpg,44.417641,-124.064834,OR
WALKER MILL SKATEPARK,"7857 Walker Mill Rd, District Heights, MD 20747, US",WALKERMILLSKATEPARK,Spohn Ranch,"12,000 ft²",NO,N/A,https://www.spohnranch.com/portfolio/walker-mill-skatepark/,concrete park,spohnranchpin,WALKERMILLSKATEPARK01.jpg WALKERMILLSKATEPARK02.jpg,38.87527092,-76.87180477,MD
Walla Walla 1,"1713 Dalles Military Rd, Walla Walla, WA 99362, US",wallawalla1,N/A,"10,391.56 ft²",No,No,http://www.northwestskater.com/wallawalla.html,Concrete Skatepark,skateparkpin,wallawallaone.jpg wallawallaone2.jpg wallawallaone3.jpg wallawallaone4.jpg,46.045115,-118.364566,WA
Walla Walla 2,"Reservoir Rd & Tausick Way, Walla Walla, WA 99362, US",wallawalla2,Dreamland.,"6,300sqft.",No,No,http://www.northwestskater.com/ww2.html,Concrete Skatepark.,dreamlandpin,wallawalla.jpg wallawalla2.jpg,46.073485,-118.286477,WA
WALTON COUNTY SKATEPARK,"324 Moll Dr, Santa Rosa Beach, FL 32459, US",WALTONCOUNTYSKATEPARK,Spohn Ranch,"9,000 ft²",N/A,N/A,https://www.spohnranch.com/portfolio/walton-county-skatepark/,concrete park,spohnranchpin,WALTONCOUNTYSKATEPARK01.jpg WALTONCOUNTYSKATEPARK02.jpg WALTONCOUNTYSKATEPARK03.jpg,30.36902374,-86.238501,FL
Walton County Skatepark Walton County,"324 Moll Dr, Santa Rosa Beach, FL 32459, US",waltoncountyskateparkwaltoncounty,Newline,"18,731.54 ft²",N/A,N/A,http://www.newlineskateparks.com/project/walton-county-skatepark/,Concrete,newlinepin,waltoncountyskateparkwaltoncounty.jpg,30.36903566,-86.23841312,FL
